identifier,city,state,country,openDate,distance,latitude,longitude,parentGeoNodeID,active,languageID,hasGasDepartment,hasTiresDepartment,hasFoodDepartment,hasHearingDepartment,hasPharmacyDepartment,hasOpticalDepartment,hasBusinessDepartment,hasPhotoCenterDepartment,gasPrices,locationName,isShipToWarehouse,isWarehousePickup,enableShipToHome,isBusinessWarehouse
5108,"MOORABBIN AIRPORT, VIC",,AU,11/18/2015,443.3477902,-37.975,145.106,11006,1,-1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Moorabbin,TRUE,TRUE,FALSE,FALSE
5109,SYDNEY,,AU,8/30/2017,23.33836921,-33.722,150.841,11006,1,-1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Marsden Park,TRUE,TRUE,FALSE,FALSE
5110,EPPING,,AU,8/29/2018,434.3076944,-37.657,145.014,11006,1,-1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Epping,TRUE,TRUE,FALSE,FALSE
5111,BUNDAMBA,,AU,5/2/2019,443.9411171,-27.591,152.82,11006,1,-1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Ipswich,TRUE,TRUE,FALSE,FALSE
5116,PERTH,,AU,3/19/2020,2038.049951,-31.929,115.956,11006,1,-1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Perth Airport,TRUE,TRUE,FALSE,FALSE
5150,MISATO CITY,Saitama,JP,7/7/2009,721.4423864,35.862,139.864,11041,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Shin Misato,TRUE,TRUE,FALSE,FALSE
5153,"YAWATA CITY, KYOTO",Kyoto,JP,12/9/2011,520.78161,34.841,135.715,13001,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Yawata,TRUE,TRUE,FALSE,FALSE
5154,ZAMA CITY,Kanagawa,JP,12/10/2011,704.0616056,35.482,139.425,11028,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Zama,TRUE,TRUE,FALSE,FALSE
5155,"MAEBASHI CITY,",Tokyo,JP,8/26/2011,672.5892707,36.333,139.093,11047,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Maebashi,TRUE,TRUE,FALSE,FALSE
5156,KOBE-CITY,Hyogo,JP,2/25/2012,491.9267553,34.67,135.057,11026,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Kobe,TRUE,TRUE,FALSE,FALSE
5157,HIROSHIMA-SHI,Hiroshima,JP,3/23/2013,376.9117653,34.391,132.485,13010,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Hiroshima,TRUE,TRUE,FALSE,FALSE
5158,KYUSHU-CITY,Fukuoka,JP,3/22/2013,328.6707497,33.888,130.721,11020,1,-1,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,Kitakyushu,TRUE,TRUE,FALSE,FALSE
5159,CITY,Chiba,JP,7/26/2013,736.7678648,35.806,140.129,11017,1,-1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Chiba New Town,TRUE,TRUE,FALSE,FALSE
5160,IZUMI,Osaka,JP,6/1/2014,518.8829666,34.438,135.446,13013,1,-1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Izumi,TRUE,TRUE,FALSE,FALSE
5161,TSUKUBA CITY,Ibaraki,JP,7/25/2013,729.7484094,36.094,140.08,11007,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Tsukuba,TRUE,TRUE,FALSE,FALSE
5162,AICHI,Aichi,JP,8/30/2013,577.636711,34.889,136.826,11007,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Chubu,TRUE,TRUE,FALSE,FALSE
5165,HITACHINAKA,Hitachinaka,JP,4/10/2014,750.5309041,36.399,140.534,13011,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Hitachinaka,TRUE,TRUE,FALSE,FALSE
5166,KAMINOYAMA CITY,,JP,8/20/2015,725.7493664,38.185,140.297,11007,1,-1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,Kaminoyama,TRUE,TRUE,FALSE,FALSE
5167,NONOICHI CITY,,JP,8/21/2015,533.021989,36.528,136.582,11007,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Nonoichi,TRUE,TRUE,FALSE,FALSE
5168,IMIZU CITY,,JP,8/22/2015,558.6624307,36.691,137.087,11007,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Imizu,TRUE,TRUE,FALSE,FALSE
5169,HASHIMA CITY GIFU,,JP,11/20/2015,561.1553724,35.306,136.703,11007,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Hashima,TRUE,TRUE,FALSE,FALSE
5170,TOMIYA-MACHI KUROKAWA-GUN,,JP,4/29/2016,757.0960428,38.392,140.877,11007,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,Tomiya,TRUE,TRUE,FALSE,FALSE
5171,HAMAMATSU-SHI,,JP,9/1/2017,631.3165969,34.726,137.765,11007,1,-1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Hamamatsu,TRUE,TRUE,FALSE,FALSE
5225,CROYDON SURREY,England,UK,11/22/2008,103.1986656,51.356,-0.119,11019,1,-1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,Croydon,TRUE,TRUE,FALSE,FALSE
5227,COVENTRY,England,UK,8/20/2010,14.35670388,52.399,-1.561,11019,1,-1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,Coventry,TRUE,TRUE,FALSE,FALSE
5230,THURMASTON,England,UK,12/1/2012,16.45677271,52.684,-1.1,11019,1,-1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,Leicester,TRUE,TRUE,FALSE,FALSE
5231,SOUTHAMPTON,England,UK,5/4/2013,116.2028539,50.916,-1.44,11019,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Southampton,TRUE,TRUE,FALSE,FALSE
5232,FARNBOROUGH HAMPSHIRE,England,UK,7/13/2013,95.56268929,51.284,-0.766,11019,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Farnborough,TRUE,TRUE,FALSE,FALSE
5234,HAYES MIDDLESEX,England,UK,8/21/2014,88.51865024,51.496,-0.404,11019,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,Hayes,TRUE,TRUE,FALSE,FALSE
5236,SUNBURY SURREY,,UK,8/26/2015,92.84406554,51.421,-0.413,11012,1,-1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,Sunbury,TRUE,TRUE,FALSE,FALSE
5238,WEMBLEY MIDDLESEX,,UK,8/23/2016,87.87140169,51.559,-0.273,11012,1,-1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,Wembley,TRUE,TRUE,FALSE,FALSE
5239,KAUPTUN,Kauptun,IS,5/23/2017,1075.356672,64.074,-21.912,13018,1,-1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,Kauptun,TRUE,TRUE,FALSE,FALSE
5240,STEVENAGE,,UK,7/24/2019,71.20905592,51.906,-0.219,11012,1,-1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,Stevenage,TRUE,TRUE,FALSE,FALSE
5304,MONTERREY,Nuevo Leon,MX,9/26/2013,426.1721542,25.524,-100.207,11036,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Monterrey III,TRUE,TRUE,FALSE,FALSE
5307,LEÓN GUANAJUATO,Guanajuato,MX,10/30/2014,435.5626488,25.649,-100.291,11021,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,León Campestre,TRUE,TRUE,FALSE,FALSE
5308,MÉRIDA,,MX,3/19/2015,625.5675936,21.036,-89.628,11009,1,-1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Mérida,TRUE,TRUE,FALSE,FALSE
5309,CULIACÁN,,MX,4/30/2015,646.7060843,24.798,-107.425,11009,1,-1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Culiacán,TRUE,TRUE,FALSE,FALSE
5310,SALTILLO,,MX,6/25/2015,433.7684899,25.479,-100.977,11009,1,-1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,Saltillo,TRUE,TRUE,FALSE,FALSE
5311,ATIZAPAN DE ZARAGOZA,,MX,2/16/2017,12.03032281,19.548,-99.271,11009,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Atizapán,TRUE,TRUE,FALSE,FALSE
5312,DELEGACIÓN GUSTAVO A. MADERO,,MX,2/22/2018,3.462546038,19.482,-99.13,11009,1,-1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,,Lindavista,TRUE,TRUE,FALSE,FALSE
5314,VILLA HERMOSA,,MX,8/23/2018,9.063585581,19.408,-99.27,11009,1,-1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,,Villahermosa,TRUE,TRUE,FALSE,FALSE
5401,VILLEBON(PARIS),,FR,6/22/2017,314.58738,48.686,2.218,0,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,Villebon,TRUE,TRUE,FALSE,FALSE
5476,SEVILLE,Sevilla,ES,5/15/2014,1069.388906,37.434,-5.972,13015,1,-1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2.559,Seville,TRUE,TRUE,FALSE,FALSE
5477,GETAFE (MADRID),,ES,10/24/2015,856.8095891,40.283,-3.689,13014,1,-1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,Getafe,TRUE,TRUE,FALSE,FALSE
5557,SHANGHAI,,CH,8/27/2019,545.7093988,31.22,121.272,0,1,-1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,,Minhang Warehouse,TRUE,TRUE,FALSE,FALSE
